,Год приёмной компании,Пол,Ср. балл док-та об образовании,Вид приема,Приоритет,Направление подготовки,Сумма баллов,Сумма баллов за индивидуальные достижения,Приказ о зачислении
152422,2023,М,3.5,Общий конкурс,4,13.03.02 Электроэнергетика и электротехника,249,0,0
152423,2023,М,4.226,По договору,1,21.05.06 Нефтегазовые техника и технологии,62,0,0
152424,2023,М,4.918,По договору,1,21.05.06 Нефтегазовые техника и технологии,282,0,0
152425,2023,Ж,4.294,Общий конкурс,2,05.03.01 Геология,168,0,0
152426,2023,Ж,4.294,Общий конкурс,5,18.03.00 Химические технологии,168,0,0
152427,2023,Ж,4.294,Общий конкурс,4,08.05.00 Техника и технологии строительства,168,0,0
152428,2023,Ж,4.294,Общий конкурс,3,20.03.01 Техносферная безопасность,168,0,0
152429,2023,Ж,4.294,Общий конкурс,1,21.03.02 Землеустройство и кадастры,168,0,1
152430,2023,Ж,4.294,По договору,1,21.03.02 Землеустройство и кадастры,168,0,0
152431,2023,Ж,4.294,По договору,3,20.03.01 Техносферная безопасность,168,0,0
152432,2023,Ж,4.294,По договору,2,05.03.01 Геология,168,0,0
152433,2023,Ж,4.294,По договору,4,08.05.00 Техника и технологии строительства,168,0,0
152434,2023,М,4.176,Общий конкурс,3,15.03.06 Мехатроника и робототехника,244,0,0
152435,2023,М,4.176,Общий конкурс,2,12.03.04 Биотехнические системы и технологии,244,0,0
152436,2023,М,4.176,Общий конкурс,1,15.03.04 Автоматизация технологических процессов и производств,244,0,1
152437,2023,М,3.643,Общий конкурс,1,21.03.01 Нефтегазовое дело,267,0,1
152438,2023,М,3.643,Общий конкурс,2,"21.05.00 Прикладная геология, горное дело, нефтегазовое дело и геодезия",267,0,0
152439,2023,М,3.643,Общий конкурс,3,01.03.02 Прикладная математика и информатика,267,0,0
152440,2023,М,3.643,Общий конкурс,4,09.03.00 Информатика и вычислительная техника,267,0,0
152441,2023,Ж,4.25,Общий конкурс,3,08.03.01 Строительство,184,0,0
152442,2023,Ж,4.25,Общий конкурс,4,09.03.00 Информатика и вычислительная техника,184,0,0
152443,2023,Ж,4.25,Общий конкурс,1,01.03.02 Прикладная математика и информатика,184,0,0
152444,2023,Ж,4.25,Общий конкурс,2,20.03.01 Техносферная безопасность,184,0,1
152445,2023,М,4.308,По договору,1,45.03.04 Интеллектуальные системы в гуманитарной сфере,178,0,0
152446,2023,М,4.308,По договору,1,09.03.00 Информатика и вычислительная техника,178,0,0
152447,2023,М,4.308,По договору,2,45.03.04 Интеллектуальные системы в гуманитарной сфере,,,0
152448,2023,Ж,4.438,Общий конкурс,2,22.03.01 Материаловедение и технологии материалов,216,0,0
152449,2023,Ж,4.438,Общий конкурс,4,23.03.01 Технология транспортных процессов,216,0,0
152450,2023,Ж,4.438,Общий конкурс,3,08.03.01 Строительство,216,0,0
152451,2023,Ж,4.438,Общий конкурс,1,20.03.01 Техносферная безопасность,216,0,1
152452,2023,Ж,4.5,Общий конкурс,3,09.03.00 Информатика и вычислительная техника,189,0,0
